<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ZHIV,D,08/09/16,000000,9.7000000,9.7000000,8.8000000,9.0000000,391.570
ZHIV,D,09/09/16,000000,8.9000000,9.0000000,7.8000000,8.0000000,796.430
ZHIV,D,12/09/16,000000,8.0000000,8.1000000,7.1000000,7.3000000,813.070
ZHIV,D,13/09/16,000000,7.2000000,7.6000000,7.2000000,7.4000000,595.580
ZHIV,D,14/09/16,000000,7.4000000,7.5000000,7.2000000,7.4000000,104.330
ZHIV,D,15/09/16,000000,7.3000000,7.5000000,7.2000000,7.3000000,253.440
ZHIV,D,16/09/16,000000,7.3000000,7.4000000,7.0000000,7.1000000,205.320
ZHIV,D,19/09/16,000000,7.2000000,7.3000000,7.0000000,7.2000000,95.510
ZHIV,D,20/09/16,000000,7.1000000,7.2000000,5.5000000,5.7000000,1.435.910
ZHIV,D,21/09/16,000000,5.7000000,5.7000000,4.7000000,5.2000000,1.072.700
ZHIV,D,22/09/16,000000,5.3000000,5.4000000,4.9000000,5.1000000,292.740
ZHIV,D,23/09/16,000000,5.1000000,5.4000000,4.6000000,4.9000000,410.320
ZHIV,D,26/09/16,000000,4.9000000,5.4000000,4.6000000,5.3000000,350.680
ZHIV,D,27/09/16,000000,5.4000000,5.4000000,4.9000000,5.0000000,204.200
ZHIV,D,28/09/16,000000,4.9000000,5.1000000,4.8000000,5.0000000,95.440
ZHIV,D,29/09/16,000000,5.1000000,5.1000000,4.7000000,4.9000000,100.400
ZHIV,D,30/09/16,000000,4.8000000,4.9000000,4.6000000,4.8000000,53.050
ZHIV,D,03/10/16,000000,4.8000000,5.0000000,4.6000000,5.0000000,74.340
ZHIV,D,04/10/16,000000,5.0000000,5.0000000,4.8000000,4.8000000,93.070
ZHIV,D,05/10/16,000000,4.8000000,4.9000000,4.7000000,4.9000000,44.850
ZHIV,D,06/10/16,000000,4.8000000,4.9000000,4.7000000,4.8000000,28.120
ZHIV,D,07/10/16,000000,4.7000000,4.9000000,4.7000000,4.8000000,36.480
ZHIV,D,10/10/16,000000,4.7000000,4.9000000,4.6000000,4.8000000,34.100
ZHIV,D,11/10/16,000000,4.7000000,4.8000000,4.1000000,4.3000000,243.830
ZHIV,D,12/10/16,000000,4.3000000,4.4000000,4.1000000,4.2000000,57.080
ZHIV,D,13/10/16,000000,4.3000000,4.5000000,4.1000000,4.4000000,113.320
ZHIV,D,14/10/16,000000,4.3000000,4.4000000,3.9000000,4.3000000,240.360
ZHIV,D,17/10/16,000000,4.4000000,4.4000000,4.2000000,4.3000000,24.810
ZHIV,D,18/10/16,000000,4.2000000,4.4000000,4.2000000,4.2000000,27.240
ZHIV,D,19/10/16,000000,4.3000000,4.3000000,3.8000000,3.9000000,180.590
ZHIV,D,20/10/16,000000,3.9000000,3.9000000,3.6000000,3.7000000,126.810
ZHIV,D,21/10/16,000000,3.4000000,4.9000000,2.9000000,4.3000000,2.595.100
ZHIV,D,24/10/16,000000,4.4000000,4.6000000,3.9000000,4.1000000,186.220
ZHIV,D,25/10/16,000000,4.1000000,4.2000000,3.7000000,4.0000000,120.030
ZHIV,D,26/10/16,000000,4.1000000,5.5000000,3.8000000,4.9000000,1.277.990
ZHIV,D,27/10/16,000000,4.9000000,5.2000000,4.2000000,4.4000000,285.040
ZHIV,D,28/10/16,000000,4.4000000,4.9000000,4.4000000,4.6000000,276.150
ZHIV,D,31/10/16,000000,4.7000000,4.7000000,4.3000000,4.6000000,56.540
ZHIV,D,01/11/16,000000,4.4400000,4.5900000,4.3100000,4.4400000,31.580
ZHIV,D,02/11/16,000000,4.4400000,4.5000000,4.0500000,4.2600000,41.370
ZHIV,D,03/11/16,000000,4.2000000,4.2500000,3.8400000,4.0900000,166.170
ZHIV,D,07/11/16,000000,4.0900000,4.7700000,4.0000000,4.5800000,258.280
ZHIV,D,08/11/16,000000,4.6900000,4.6900000,4.3000000,4.4000000,98.320
ZHIV,D,09/11/16,000000,4.3900000,4.6100000,4.3400000,4.4200000,61.320
ZHIV,D,10/11/16,000000,4.4000000,4.4600000,4.2100000,4.3000000,26.810
ZHIV,D,11/11/16,000000,4.3900000,4.3900000,4.2700000,4.2700000,4.330
ZHIV,D,14/11/16,000000,4.2800000,4.4500000,4.2700000,4.3800000,8.170
ZHIV,D,15/11/16,000000,4.3800000,4.3800000,4.2200000,4.2500000,21.930
ZHIV,D,16/11/16,000000,4.3200000,4.3200000,4.1700000,4.2800000,17.030
ZHIV,D,17/11/16,000000,4.1900000,4.2300000,4.1300000,4.2100000,17.470
ZHIV,D,18/11/16,000000,4.1500000,4.2400000,4.0100000,4.1500000,21.010
ZHIV,D,21/11/16,000000,4.3200000,5.8000000,4.0900000,5.5000000,2.131.320
ZHIV,D,22/11/16,000000,5.6500000,7.6900000,5.3200000,7.6900000,2.965.240
ZHIV,D,23/11/16,000000,8.0800000,9.4000000,6.4000000,6.5500000,2.113.770
ZHIV,D,24/11/16,000000,6.8800000,7.1800000,6.1500000,6.3600000,773.460
ZHIV,D,25/11/16,000000,6.4500000,7.6800000,6.2900000,6.4900000,677.160
ZHIV,D,28/11/16,000000,6.9800000,7.5500000,6.5100000,7.0200000,720.110
ZHIV,D,29/11/16,000000,7.0300000,7.0800000,6.5300000,6.7500000,235.460
ZHIV,D,30/11/16,000000,6.7600000,6.8000000,5.6000000,5.7700000,256.310
ZHIV,D,01/12/16,000000,5.7300000,6.2200000,5.2500000,5.9500000,175.660
ZHIV,D,02/12/16,000000,5.9300000,5.9400000,5.2700000,5.4700000,163.390
