<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
UTSY,D,08/11/16,000000,1.6100000,1.6400000,1.6100000,1.6400000,4.000
UTSY,D,09/11/16,000000,1.6000000,1.7500000,1.6000000,1.7400000,282.000
UTSY,D,10/11/16,000000,1.7500000,1.8800000,1.7500000,1.8100000,151.000
UTSY,D,11/11/16,000000,1.8600000,1.9900000,1.8400000,1.9000000,195.000
UTSY,D,14/11/16,000000,1.9100000,1.9700000,1.8500000,1.8500000,164.000
UTSY,D,15/11/16,000000,1.8500000,1.9500000,1.8200000,1.8500000,185.000
UTSY,D,16/11/16,000000,1.8600000,2.0100000,1.8200000,1.9800000,456.000
UTSY,D,17/11/16,000000,1.9300000,2.0500000,1.8900000,1.8900000,724.000
UTSY,D,18/11/16,000000,1.9200000,2.0700000,1.8700000,1.9500000,233.000
UTSY,D,21/11/16,000000,1.9800000,2.1000000,1.9400000,2.0300000,405.000
UTSY,D,22/11/16,000000,1.9700000,2.1100000,1.9500000,1.9600000,470.000
UTSY,D,23/11/16,000000,1.9800000,2.1300000,1.9300000,1.9700000,301.000
UTSY,D,24/11/16,000000,1.9700000,2.1400000,1.9400000,1.9600000,440.000
UTSY,D,25/11/16,000000,2.0100000,2.0100000,1.8600000,1.9100000,427.000
UTSY,D,28/11/16,000000,1.8500000,1.9100000,1.7900000,1.7900000,330.000
UTSY,D,29/11/16,000000,1.7800000,1.8900000,1.5400000,1.5500000,650.000
UTSY,D,30/11/16,000000,1.5500000,1.6900000,1.5300000,1.5800000,189.000
UTSY,D,01/12/16,000000,1.6300000,1.6700000,1.4800000,1.5200000,1.197.000
UTSY,D,02/12/16,000000,1.5400000,1.6200000,1.4700000,1.4900000,1.216.000
